ResponseId,LanguageHaveWorkedWith
61843,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python;SQL
68529,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
68673,C++;Java;JavaScript;Python;SQL
64894,Python
61855,C++
11889,Bash/Shell;C#;C++;Clojure;Groovy;Java;JavaScript;Kotlin;Lua;PowerShell;Python
11797,Crystal;Go;JavaScript;Python;SQL;TypeScript
30094,C#;Dart;HTML/CSS;SQL;TypeScript
37175,C++;Dart;HTML/CSS;Java;JavaScript;PowerShell;Python
59179,Go;Java;Kotlin;Python;SQL
749,C;HTML/CSS;JavaScript;Kotlin;Lua;Python;Rust;SQL;TypeScript
50555,C#;HTML/CSS;JavaScript;Python;SQL
3950,HTML/CSS;JavaScript;TypeScript
67826,HTML/CSS;JavaScript
18639,Go;HTML/CSS;JavaScript;Python;TypeScript
22299,HTML/CSS;JavaScript;PHP;SQL;TypeScript
22304,C++;Delphi;Python;Swift
58796,C++;HTML/CSS;Java
3903,Python
38322,C++;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
71512,Bash/Shell;C++;HTML/CSS;JavaScript;Python;Rust
48621,C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
22226,C#;Dart;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
50035,Groovy;HTML/CSS;JavaScript;Kotlin;Python;TypeScript
41548,Bash/Shell;HTML/CSS;JavaScript;VBA
47692,Java;Python
41567,Bash/Shell;HTML/CSS;JavaScript;Python;Rust;TypeScript
54437,C++;Dart;Kotlin;Python
41522,C;C++;JavaScript;PowerShell;Python
13821,Python
27816,HTML/CSS;JavaScript;PHP;Python;SQL
3693,Bash/Shell;C;Julia;MATLAB;Python
62801,Bash/Shell;Java;JavaScript;Kotlin;Lua;Rust;SQL;TypeScript
38601,HTML/CSS;Java;JavaScript;Python;Ruby
27873,Bash/Shell;C;HTML/CSS;Java;JavaScript;Python
13791,C;C++;JavaScript;Julia;Objective-C;Python
22449,C;C++;HTML/CSS;Java;JavaScript;Python
47633,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;Python;SQL
27725,HTML/CSS;JavaScript;Ruby;Solidity;TypeScript
41449,C;C++;Go;HTML/CSS;Java;JavaScript;TypeScript
64565,Assembly;C#;C++;HTML/CSS;Java;Kotlin;MATLAB;Python;R
56784,C;C++;HTML/CSS;JavaScript;Python
54486,
3817,Python;Rust
22417,C#;C++;HTML/CSS;PHP;PowerShell
55852,Dart;HTML/CSS;JavaScript;VBA
27934,C;Python;SQL
27909,C;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;Rust;TypeScript
13760,C#;HTML/CSS;JavaScript;TypeScript
27985,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust
12462,Java;Kotlin
62170,HTML/CSS;JavaScript;TypeScript
68196,C++;HTML/CSS;JavaScript;PHP;Python
864,C;C#;C++;Rust
21946,Java;Python
37789,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
4324,C++;MATLAB;Python
50248,C;Go;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
21982,C#;HTML/CSS;Java;JavaScript;Lua;Python;SQL
71377,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript
21864,Assembly;C;C++;Java;JavaScript;Rust
37634,C++;Dart;Go;HTML/CSS;JavaScript;Python;Swift;TypeScript
12134,HTML/CSS;JavaScript;PowerShell;Python
12148,C#;JavaScript;Python;TypeScript
21839,Bash/Shell;C++;HTML/CSS;JavaScript;Python
45941,Python
12274,HTML/CSS;JavaScript;Python
12301,Bash/Shell;Elixir;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
37913,Bash/Shell;PowerShell;Python
12908,Assembly;Bash/Shell;Java;Python
68014,Bash/Shell;C;C++;Lua
12897,Assembly;Bash/Shell;C++;Elixir;HTML/CSS;JavaScript;PHP;PowerShell;Python;TypeScript;VBA
65910,Assembly;Bash/Shell;C;C++;Java;Perl;Python;Ruby
38161,C;C++;HTML/CSS;Python
12714,C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;Python
18887,C#;Delphi;HTML/CSS;SQL
12662,Bash/Shell;C++;Python;SQL;VBA
47755,APL;Assembly;Bash/Shell;Clojure;COBOL
12734,Bash/Shell;C;C#;C++;Go;HTML/CSS;JavaScript;Python
41665,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PowerShell;Python
30811,Bash/Shell;C;C++;HTML/CSS;Java;Lua;Python;Rust
31302,Assembly;Bash/Shell;C;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;Python;R;SAS;SQL;TypeScript
69603,HTML/CSS;PowerShell;Python;SQL
20771,HTML/CSS;JavaScript;Python;TypeScript
44937,Bash/Shell;C#;Java;Python;R
33269,Bash/Shell;JavaScript;MATLAB;Python;SQL
70538,C++;Go;HTML/CSS;Java;JavaScript;Python;SQL;Swift;TypeScript
51151,C++;Python;R;SQL
60733,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python
60736,HTML/CSS;Java;JavaScript;Python
54045,C#;SQL;VBA
69733,HTML/CSS;JavaScript;Lua;Python;TypeScript
59903,Dart;Java;Python
198,Bash/Shell;C;Clojure;Dart;Erlang;HTML/CSS;Java;JavaScript;LISP;Lua;Python;Rust;SQL;Swift;TypeScript
20711,HTML/CSS;JavaScript;PHP;Python
20694,Python;Swift
60616,HTML/CSS;JavaScript;PowerShell;Python;R;SQL
69690,C;HTML/CSS;Java;PHP;Python;R;SQL
59788,Bash/Shell;C;C++;Dart;Go;HTML/CSS;Java;JavaScript;PHP;Python;Rust;TypeScript
70594,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python
59789,C#;C++;Java;Python;Rust
70595,Bash/Shell;C;HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
59757,C#;C++;PowerShell
32840,C;C++;Go;HTML/CSS;JavaScript;Python;TypeScript
59767,Go;HTML/CSS;JavaScript;Python;TypeScript
60796,C;C++;HTML/CSS;JavaScript
51745,Bash/Shell;C;C#;HTML/CSS;SQL
51762,Assembly;Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL;Swift
70044,Go;JavaScript;Python;TypeScript
51513,Bash/Shell;C#;Java;Python;Rust
51465,C;C#;HTML/CSS;Java;JavaScript;Python;Rust;SQL
20399,Bash/Shell;C++;Lua;PowerShell;Python
44760,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;R;TypeScript
73225,Assembly;Go;HTML/CSS;Java;JavaScript;Python
51330,HTML/CSS;Java;JavaScript;Lua;PHP;Python;SQL
44422,HTML/CSS;Java;JavaScript;Python;R;SAS;SQL;Swift;VBA
69789,C++;HTML/CSS;Java;JavaScript;Lua
70337,HTML/CSS;Java;JavaScript;Python;TypeScript
69976,HTML/CSS;JavaScript;TypeScript
8069,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python
53966,C++;JavaScript;Python;SQL
31521,C#;HTML/CSS;Java;JavaScript;Python;SQL
51958,C++;HTML/CSS;JavaScript;SQL;TypeScript
31518,HTML/CSS;JavaScript;Lua;TypeScript
42092,C#;Haskell;Java;JavaScript;Python;Rust;TypeScript
61265,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;R;SQL
10522,C#;Java;Rust
31354,HTML/CSS;Java;JavaScript;Python
10590,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python
31789,Assembly;C;C#;C++;F#;Go;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript
10293,Java;Kotlin
50828,Assembly;C;C++;Java;MATLAB;Python
70891,Assembly;Bash/Shell;C;C++;HTML/CSS;Python
31639,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;Lua;PowerShell;Python;TypeScript
21299,Python
5651,C#;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
54175,C#;HTML/CSS;JavaScript;Lua;TypeScript
19355,C#;C++;HTML/CSS;Java;JavaScript;Python;TypeScript
61524,
50628,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python;Rust
30885,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
45475,C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL
59424,JavaScript;Ruby;TypeScript
10684,C;JavaScript
42032,C++;JavaScript;Python
61412,Bash/Shell;HTML/CSS;JavaScript;MATLAB;PowerShell;Python
59562,Bash/Shell;C#;C++;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;PowerShell;Python;Rust;SQL;Swift;TypeScript
36090,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Lua;PowerShell;Python;Swift
59669,Assembly;C#;C++;Dart;HTML/CSS;Java;JavaScript;PowerShell;Python;Rust;TypeScript
51846,Assembly;Bash/Shell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;LISP;OCaml;Rust
9753,Assembly;Bash/Shell;Haskell;HTML/CSS;JavaScript;Lua;Python;Rust
408,Assembly;C#;C++;HTML/CSS;JavaScript;PowerShell;SQL
32707,Assembly;Bash/Shell;C++;LISP;MATLAB;Python;SQL
70641,HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
19770,Bash/Shell;HTML/CSS;JavaScript;Python;R;SQL;TypeScript
21034,C;C++;JavaScript;Python;R;Rust
69257,C;HTML/CSS;JavaScript;MATLAB;Python;SQL
473,Bash/Shell;C;Objective-C;Python;Rust;Swift
69161,Bash/Shell;HTML/CSS;JavaScript;PowerShell;SQL
59565,Bash/Shell;C++;HTML/CSS;JavaScript;SQL
10104,HTML/CSS;Java;JavaScript;Python
56174,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript
32217,Bash/Shell;C#;Java;JavaScript;Python;SQL
452,Bash/Shell;HTML/CSS;JavaScript;Lua;Rust
44184,C;C#;C++;Java;Python
21151,C;C++;HTML/CSS;JavaScript;SQL
54513,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust
71937,Bash/Shell;C;C#;C++;Java;PowerShell;Python;Rust
55717,Java;PowerShell;Python;SQL
2236,Assembly;Bash/Shell;C;C++;Lua;PowerShell;Python;Rust
66794,Bash/Shell;C;Go;Java;Rust
14531,Assembly;Bash/Shell;C;C++;Python
3318,Julia;Python;R;SQL
15119,C++;HTML/CSS;Java;JavaScript;Python;TypeScript
24845,Assembly;Bash/Shell;C;HTML/CSS;Java;JavaScript;Python
15127,C#;HTML/CSS;Java;JavaScript;TypeScript
47044,C++;HTML/CSS;JavaScript;Python;Swift
22880,C#;HTML/CSS;Java;JavaScript;Python;TypeScript
53597,Bash/Shell;C;HTML/CSS;Perl;PHP;PowerShell;Python;SQL
63712,Assembly;Bash/Shell;C;HTML/CSS;Java;PHP;Python;R;SQL
39404,C#;Go;Rust
39091,HTML/CSS;JavaScript;Python;Ruby;Swift
64398,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PHP;Solidity;SQL
16245,C#;JavaScript;PowerShell;SQL;VBA
25079,C++;JavaScript;Python;SQL
63655,HTML/CSS;JavaScript
1469,C#;HTML/CSS;JavaScript;Python
1838,C;C++;Lua;Python;Rust
1806,JavaScript;Rust
1812,Haskell;HTML/CSS;JavaScript;Lua;Python;Rust
16226,C;Go;Python;TypeScript
1843,HTML/CSS;Java;JavaScript;Python;Rust
1844,C#;C++;Rust
47212,Assembly;Bash/Shell;C;C#;C++;Go;Groovy;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
22662,HTML/CSS;Java;JavaScript;Python;SQL
24158,Assembly;Bash/Shell;C;MATLAB;Python;Rust
23240,C;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
26621,C;C++;Java;Lua;Python;Rust
26801,C;C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
40324,HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
39186,C#;C++;Java;Lua;Python
24443,Assembly;C;C#;C++;Java;JavaScript;Kotlin;Lua
24408,C++;Python
14987,C#;C++;Go;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
3198,Python;Rust
14957,Bash/Shell;C;C++;HTML/CSS;JavaScript;Lua;Python
56849,HTML/CSS;JavaScript;PHP;SQL;Swift
40378,Bash/Shell;C#;Java;JavaScript;PowerShell;Python;Rust;SQL;TypeScript
14848,HTML/CSS;JavaScript;Python;Solidity
22792,HTML/CSS;JavaScript
41291,Bash/Shell;C;C++;Python;SQL
48750,C;HTML/CSS;Java;JavaScript;Python
71856,C#;Java;JavaScript;TypeScript
55750,C;C#;C++;Go;HTML/CSS;JavaScript;Lua;Python;SQL;TypeScript
2132,C;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
24330,C#;Delphi;SQL
47430,VBA
40934,Python
39333,C;C++;Go;Python
39341,R
58511,HTML/CSS;Java;JavaScript;Python
71809,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;PowerShell;Python;Rust
39306,APL;VBA
63879,Assembly;C;C++;HTML/CSS;Java;MATLAB;Python;R
56861,C++;Go;Python;SQL
14757,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript
14709,Assembly;Bash/Shell;C;Java;JavaScript;Rust;SQL;TypeScript
26891,C;C++;Go;HTML/CSS;JavaScript;Python;Swift;TypeScript
15028,C++;HTML/CSS;Java;JavaScript;Lua;Python;TypeScript
25805,Bash/Shell;C;C++;Java;JavaScript;Lua;Python
2698,C;C++;Clojure;HTML/CSS;JavaScript;LISP;Python;Rust;TypeScript
25450,HTML/CSS;JavaScript;Python
27515,Bash/Shell;Python;Swift
72693,C#;Python
54849,Assembly;Bash/Shell;C#;C++;Java;JavaScript;Lua;TypeScript
16006,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
40722,HTML/CSS;JavaScript;PHP;SQL
27407,C#;HTML/CSS;Java;JavaScript;Python;SQL
38869,Bash/Shell;C#;Java;JavaScript
15600,Bash/Shell;Dart;HTML/CSS;Java;Python;Solidity
47476,C;HTML/CSS;JavaScript;Python;TypeScript
41102,Go;HTML/CSS;JavaScript;Rust;TypeScript
15972,HTML/CSS;JavaScript;Python;Rust
23019,Bash/Shell;C;C++;HTML/CSS;Java;Python;R
25419,C#;C++;HTML/CSS;JavaScript;Python
2618,Assembly;Bash/Shell;C;C++;Clojure;Go;Python;Rust
27614,Bash/Shell;C++;HTML/CSS;JavaScript;Python;Rust;SQL;Swift;TypeScript
64112,Bash/Shell;HTML/CSS;JavaScript;PHP
15788,Haskell;Julia;LISP;PHP;PowerShell;Python;R;Rust;SQL
25685,C;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
25667,C++;Python;SQL
15809,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
38749,Bash/Shell;C;HTML/CSS;Python
72122,HTML/CSS;JavaScript;Python
15795,C;Java;Python;Rust
15828,Python
56806,Elixir;HTML/CSS;JavaScript
15827,C;C#;C++;Python
15729,HTML/CSS;JavaScript;Python;Rust;TypeScript
27545,Bash/Shell;HTML/CSS;Lua;Python
15732,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL
72139,C#;HTML/CSS;JavaScript;Python
39728,HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
27558,HTML/CSS;Java;JavaScript;Python
72108,C++;Python
63498,HTML/CSS;Java;JavaScript;Python;TypeScript
64342,Bash/Shell;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;SQL;TypeScript
25710,C++;HTML/CSS;JavaScript;MATLAB;Python;VBA
3553,C#;C++;HTML/CSS;Java;JavaScript;TypeScript
72653,HTML/CSS;Java;JavaScript;Python;Solidity;SQL
47235,Assembly;Bash/Shell;C;C#;Go;Haskell;Java;JavaScript;MATLAB;PowerShell;Python;SQL
14340,Go;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;TypeScript
25365,Java;JavaScript;Python
27304,HTML/CSS;Java;JavaScript;Rust
26040,C++;HTML/CSS;Python
3397,C;C#;C++;HTML/CSS;Java;JavaScript;Lua;Python;SQL;TypeScript
26119,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
3407,HTML/CSS;JavaScript;Python;TypeScript
16186,C++;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust;TypeScript
47362,Assembly;Bash/Shell;C;COBOL;Go;Haskell;HTML/CSS;JavaScript;PHP;Python;Rust;Solidity;TypeScript
22644,Bash/Shell;C++;HTML/CSS;JavaScript;Python;TypeScript
2371,C;C++;Go;HTML/CSS;JavaScript;Lua;Rust
3411,C#;HTML/CSS;JavaScript;Python;Swift
22952,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;R;Ruby;Rust;Scala
17170,Bash/Shell;C;C++;HTML/CSS;JavaScript;Julia;Python;SQL
38959,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
38957,HTML/CSS;JavaScript;Python
39533,C#;HTML/CSS;JavaScript;PowerShell;Python
71996,C++;JavaScript;Python
2766,C;C#;C++;HTML/CSS;Python;Rust
53458,C#;C++;Java
22570,C++
25306,HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
15574,APL;C;Clojure;COBOL;Crystal;Erlang;LISP;Lua;OCaml;Rust;Swift;TypeScript
46778,APL;Bash/Shell;HTML/CSS;JavaScript;Perl;Python;Ruby;SQL
39640,Bash/Shell;C;C++;R;Rust
16044,JavaScript;Python
25316,C;C++;HTML/CSS;Java;JavaScript
14269,C;C++;Go;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript
25364,Bash/Shell;C++;HTML/CSS;JavaScript;Lua;PHP;Python;SQL;VBA
16080,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python;Rust;SQL
25908,Bash/Shell;Elixir;HTML/CSS;Kotlin;Python;Rust;TypeScript
64156,C++;Groovy;HTML/CSS;Java;JavaScript;SQL
72016,C#;Go;HTML/CSS;Java;JavaScript;Lua;Python;Swift
27318,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
22593,C#;HTML/CSS;JavaScript;SQL;TypeScript
22591,C#;Java
15516,C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
850,Bash/Shell;C;C++;Go;JavaScript;Python;Rust;SQL
72678,C#;Crystal;Delphi;HTML/CSS;JavaScript;PHP;PowerShell;SQL
9308,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;VBA
24693,Haskell;HTML/CSS;Python
24695,C#;Python
21516,Delphi;HTML/CSS;JavaScript;SQL
53356,C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;R;SQL;VBA
12300,C#;HTML/CSS;JavaScript;PowerShell;TypeScript
21345,Bash/Shell;C#;C++;Java;Perl
46868,Assembly;Bash/Shell;C;C#;C++;COBOL;Crystal;Delphi;Fortran;Groovy;HTML/CSS;Java;JavaScript;Kotlin;LISP;Objective-C;Perl;PowerShell;Python;Scala;SQL;Swift;TypeScript;VBA
66423,C#;Java;JavaScript;SQL
201,C#;HTML/CSS;JavaScript;Python
12813,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;Perl;Python;R;Ruby;TypeScript
67743,Bash/Shell;HTML/CSS;Java;Python
27055,Bash/Shell;Java;JavaScript;Perl;R;Ruby;Scala;SQL
13966,C#;SQL;TypeScript
12573,HTML/CSS;Java;JavaScript;SQL
26115,Assembly;C;C#;C++;COBOL;Fortran;Java;Python;R;SQL
46800,JavaScript;PHP;Python;SQL
14660,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
63610,Bash/Shell;C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
67824,C;C#;C++;HTML/CSS;JavaScript;Python;SQL;TypeScript
56581,Elixir;JavaScript;Kotlin;Objective-C;Python;Ruby;Swift;TypeScript
68366,C#;Crystal;SQL;VBA
195,Bash/Shell;C;C#;C++;Go;Java;JavaScript;Python;SQL;Swift;TypeScript
46226,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript
1729,Clojure;Java;Solidity;SQL
58827,C#;Delphi;HTML/CSS;JavaScript;SQL;VBA
10420,SQL
24588,Bash/Shell;HTML/CSS;JavaScript
40542,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;VBA
43791,C#;HTML/CSS;JavaScript;PowerShell;Python;Rust
55494,Delphi;Swift
19917,Go;Java;Scala;Swift;TypeScript
14878,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
18944,Delphi;Java;SQL
1003,Bash/Shell;C;C++;Delphi;HTML/CSS;JavaScript;PHP;SQL;TypeScript
68148,Assembly;Bash/Shell;C;C++;Delphi;Go;JavaScript;PHP;Python
22400,C#;HTML/CSS;JavaScript;PowerShell;Solidity;SQL;TypeScript;VBA
41301,C#;HTML/CSS;JavaScript;SQL
54511,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Perl;PHP;PowerShell;SQL;Swift
22532,HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
751,Clojure
17668,Assembly;Bash/Shell;C;C++;Clojure;HTML/CSS;Java;JavaScript;LISP;Lua;Python;SQL
72702,Bash/Shell;C;C++;Fortran;Python
53830,C#;Crystal;PowerShell;Python;SQL
54323,Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL
54308,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;R;SQL
8147,C;C++;COBOL;Fortran;Java;Perl;PowerShell;Python;R;SAS;SQL;VBA
8510,Java
73226,Bash/Shell;Python;SQL
9521,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Python;Swift;TypeScript
54117,C++;Python;Rust
40880,Clojure;Haskell;Java;Python;Scala;SQL
56330,Java;JavaScript;Swift
1223,HTML/CSS;Java;Rust;SQL
11057,C#
15004,C;C++;Groovy;Java;JavaScript;SQL
22539,Delphi
54356,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL
59799,Bash/Shell;Delphi;HTML/CSS;JavaScript
59528,Bash/Shell;C;HTML/CSS;Java;JavaScript;Perl;PHP;Python
72160,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
59896,Assembly;C;C++;Delphi;Fortran;HTML/CSS;MATLAB;PowerShell;SQL;VBA
3471,Assembly;Bash/Shell;C;C++;HTML/CSS;PHP;SQL
69656,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
61568,Bash/Shell;Erlang;Go;HTML/CSS;JavaScript;Python;SQL
20502,Assembly;Bash/Shell;C;C#;Perl;PowerShell;Python
43568,Bash/Shell;Python
51522,Groovy;Java;SQL
44599,HTML/CSS;JavaScript;Python;Ruby
1128,C#;HTML/CSS;SQL
41550,C;C#;C++;Java;PowerShell;Python
38355,C#;C++;Java;JavaScript;PowerShell;R;SQL;VBA
25085,Kotlin
15685,C#
38855,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;Ruby;SQL;TypeScript;VBA
13211,Assembly;Bash/Shell;C;C#;C++;F#;Perl;Python;SQL
63895,C;C#;Python;SQL
40551,C#;HTML/CSS;JavaScript;SQL;TypeScript
37888,C#;Go;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;TypeScript
20726,Delphi;VBA
66739,C;C#;Go;HTML/CSS;Java;JavaScript;PowerShell;Rust
3100,Bash/Shell;C;C++;Java;Python;SQL
63831,Assembly;Bash/Shell;C;C++;Elixir;Go;HTML/CSS;JavaScript;LISP;Python;SQL;TypeScript
66297,C;C++;LISP;MATLAB;Python
53867,Bash/Shell;Go;Java;Python;SQL
58948,Delphi
20715,C++;Delphi
59571,Delphi;SQL
51204,C#;HTML/CSS;JavaScript;SQL
19965,Bash/Shell;Java;JavaScript;SQL
1738,Bash/Shell;C++;HTML/CSS;JavaScript
54234,Bash/Shell;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;R;SQL;VBA
25952,Delphi
15565,C;C++;Go;JavaScript;Objective-C;Python;Swift;TypeScript
22596,C#;C++;HTML/CSS;Java;PowerShell;SQL
9027,Bash/Shell;C;C++;Python
43602,C#;HTML/CSS;Java;JavaScript;SQL
49756,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python
64024,Bash/Shell;HTML/CSS;JavaScript;SQL;TypeScript
31491,C#;C++;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
24557,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
64479,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;SQL;TypeScript
12693,Java;Python;SQL
29787,Bash/Shell;C;C++;Go;JavaScript;PHP;Python;SQL
65965,HTML/CSS;JavaScript;PHP
59579,Bash/Shell;Haskell;HTML/CSS;JavaScript;PHP;Python;R;SQL
38841,Bash/Shell;MATLAB;Python
6307,PHP;Swift
20807,Bash/Shell;Python;R;SAS;SQL
3769,C#;C++
70888,Assembly;C#;Rust;TypeScript
14110,C#;Groovy;Java
63428,Bash/Shell;C++;JavaScript;Python;TypeScript
25458,Bash/Shell;C;C++;HTML/CSS;Perl;SQL
45354,C#;HTML/CSS;JavaScript;SQL;VBA
49963,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL
58976,Delphi;SQL
58972,Assembly;C;C++;Delphi;Java;Python
27871,C;C#;C++;Java;JavaScript;Lua;SQL;TypeScript;VBA
22369,Bash/Shell;HTML/CSS;Java;JavaScript;SQL
44988,Java;Kotlin;SQL
40945,C++;LISP;Python
59543,Bash/Shell;C;C#;C++;Java
68427,SQL
8252,C;Julia;PowerShell;Python;R
31405,C;C#;C++;Delphi;MATLAB;Perl;Python
67938,Fortran;JavaScript;Python;SQL
58863,Delphi
39494,C#;HTML/CSS;SQL
27617,C#;C++;Java;Swift;TypeScript
72845,Bash/Shell;Elixir;Erlang;Go;HTML/CSS;JavaScript;Kotlin;Objective-C;Python;Ruby;SQL
23651,Delphi;HTML/CSS;JavaScript;SQL
45771,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;R;Ruby;SQL;TypeScript
16343,Bash/Shell;Delphi;HTML/CSS;JavaScript;PowerShell;R;SQL;Swift
33771,
68000,Bash/Shell;C;C++;Java;JavaScript;Kotlin;MATLAB;R
61028,C;C#;HTML/CSS;JavaScript;Perl;PHP;Python;SQL
20077,Delphi;Go;Ruby
52778,C;HTML/CSS;JavaScript;PHP;SQL
39435,C#;HTML/CSS;JavaScript;SQL;TypeScript
1574,Assembly;C;C++;Java
38148,
31328,Bash/Shell;Go;HTML/CSS;JavaScript;Python
10615,Bash/Shell;JavaScript;TypeScript
37329,C#;C++;HTML/CSS;Java;JavaScript;SQL
73016,Bash/Shell;C#;Haskell;Java;JavaScript;SQL;TypeScript
61759,HTML/CSS;JavaScript;PHP;SQL
18843,Julia
10526,Dart;HTML/CSS;Java;JavaScript;Kotlin;SQL;Swift;TypeScript
12471,Assembly;Bash/Shell;C;C++;Fortran;Go;HTML/CSS;JavaScript;Julia;LISP;Perl;Python;Rust
22605,C;JavaScript;Python;Rust
59292,C#;HTML/CSS;JavaScript;PowerShell;Python;Scala;SQL;TypeScript
55321,C;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;VBA
37139,C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
39111,Assembly;Bash/Shell;C;C++;Go;Groovy;HTML/CSS;JavaScript;PHP;Python
40892,Bash/Shell;C#;HTML/CSS;JavaScript;Perl;PHP;PowerShell;SQL;VBA
